order_id,customer_id,order_date,product_category,price,quantity,payment_method,region,revenue
29192,4647,2024-04-16,Electronics,57.36,1,E-Wallet,Sumatra,57.36
29193,2312,2024-09-16,Books,146.97,1,Credit Card,Sumatra,146.97
29194,2616,2024-02-21,Clothing,192.04,3,Credit Card,Kalimantan,576.12
29195,3244,2024-01-28,Home,409.25,4,Bank Transfer,Sumatra,1637.0
29196,3429,2024-05-18,Sports,449.67,4,Bank Transfer,Java,1798.68
29197,4652,2024-10-26,Sports,303.75,4,Bank Transfer,Sulawesi,1215.0
29198,2721,2024-08-14,Clothing,140.48,3,E-Wallet,Bali,421.43999999999994
29199,4750,2024-03-27,Books,344.4,1,E-Wallet,Bali,344.4
29200,2740,2024-12-10,Clothing,472.61,4,E-Wallet,Sumatra,1890.44
29201,2515,2024-05-24,Home,59.49,2,Credit Card,Java,118.98
29202,3211,2024-01-12,Electronics,144.01,1,Credit Card,Bali,144.01
29203,3653,2024-10-11,Electronics,275.67,1,Credit Card,Bali,275.67
29204,2272,2024-05-19,Books,173.82,4,Bank Transfer,Bali,695.28
29205,4139,2024-09-07,Clothing,432.88,1,Credit Card,Sulawesi,432.88
29206,3902,2024-04-13,Clothing,134.4,1,Bank Transfer,Sulawesi,134.4
29207,2044,2024-02-21,Home,442.03,3,Bank Transfer,Java,1326.09
29208,3878,2024-03-04,Home,417.12,3,Bank Transfer,Kalimantan,1251.3600000000001
29209,2535,2024-03-14,Electronics,88.2,2,Credit Card,Java,176.4
29210,3644,2024-04-07,Sports,51.55,4,Bank Transfer,Kalimantan,206.2
29211,4461,2024-02-24,Home,340.08,2,Bank Transfer,Bali,680.16
29212,1535,2024-06-03,Books,202.65,1,E-Wallet,Bali,202.65
29213,3158,2024-11-04,Home,119.99,2,Bank Transfer,Bali,239.98
29214,1948,2024-10-01,Clothing,457.91,1,Bank Transfer,Sulawesi,457.91
29215,1862,2024-02-03,Clothing,48.89,2,E-Wallet,Kalimantan,97.78
29216,3642,2024-10-08,Electronics,416.36,3,E-Wallet,Kalimantan,1249.08
29217,4941,2024-05-06,Electronics,282.84,4,E-Wallet,Sulawesi,1131.36
29218,2021,2024-12-19,Electronics,65.37,2,E-Wallet,Sumatra,130.74
29219,3507,2024-06-01,Books,190.67,1,E-Wallet,Sulawesi,190.67
29220,4149,2024-03-29,Books,269.51,4,Credit Card,Sulawesi,1078.04
29221,1433,2024-07-09,Clothing,90.28,2,E-Wallet,Sumatra,180.56
29222,2403,2024-12-27,Electronics,68.21,2,Credit Card,Sumatra,136.42
29223,4723,2024-07-12,Electronics,140.1,2,E-Wallet,Sumatra,280.2
29224,4511,2024-08-07,Clothing,282.75,1,Credit Card,Sulawesi,282.75
29225,3935,2024-02-10,Books,387.14,2,Bank Transfer,Kalimantan,774.28
29226,1782,2024-04-12,Home,481.04,4,E-Wallet,Kalimantan,1924.16
29227,4410,2024-03-03,Sports,78.44,3,Credit Card,Java,235.32
29228,1987,2024-11-30,Home,9.24,2,E-Wallet,Bali,18.48
29229,4495,2024-10-11,Home,491.03,1,Bank Transfer,Sulawesi,491.03
29230,1168,2024-03-21,Home,72.86,1,Bank Transfer,Bali,72.86
29231,1708,2024-07-23,Electronics,377.23,3,E-Wallet,Kalimantan,1131.69
29232,1964,2024-06-01,Clothing,387.95,4,Credit Card,Bali,1551.8
29233,4333,2024-05-16,Books,46.77,2,E-Wallet,Bali,93.54
29234,3774,2024-10-31,Clothing,406.58,1,E-Wallet,Sumatra,406.58
29235,2602,2024-02-27,Clothing,128.53,2,Credit Card,Sumatra,257.06
29236,1228,2024-04-06,Home,397.7,4,Bank Transfer,Kalimantan,1590.8
29237,2184,2024-06-01,Clothing,162.67,1,Credit Card,Bali,162.67
29238,1426,2024-06-04,Home,376.52,4,Credit Card,Java,1506.08
29239,1121,2024-01-03,Electronics,420.82,2,Bank Transfer,Java,841.64
29240,3196,2024-07-17,Books,7.18,3,E-Wallet,Kalimantan,21.54
29241,3899,2024-02-27,Electronics,264.01,3,Bank Transfer,Sumatra,792.03
29242,3752,2024-04-04,Clothing,174.25,3,E-Wallet,Sumatra,522.75
29243,4814,2024-01-09,Electronics,422.72,4,E-Wallet,Sumatra,1690.88
29244,1110,2024-06-05,Electronics,243.97,4,Credit Card,Bali,975.88
29245,4728,2024-09-07,Home,194.24,2,E-Wallet,Bali,388.48
29246,2244,2024-10-25,Books,78.13,1,Bank Transfer,Bali,78.13
29247,2927,2024-05-14,Sports,145.15,4,Credit Card,Bali,580.6
29248,1063,2024-11-03,Clothing,497.04,3,E-Wallet,Sumatra,1491.1200000000001
29249,3685,2024-05-29,Clothing,429.05,3,Bank Transfer,Java,1287.15
29250,4801,2024-08-30,Electronics,156.72,4,E-Wallet,Sulawesi,626.88
29251,4867,2024-03-18,Home,310.92,1,Bank Transfer,Java,310.92
29252,2377,2024-08-06,Electronics,498.95,2,Bank Transfer,Java,997.9
29253,4545,2024-06-16,Sports,346.14,2,Credit Card,Java,692.28
29254,1908,2024-02-07,Electronics,172.76,1,Bank Transfer,Bali,172.76
29255,2771,2024-01-18,Electronics,25.07,2,E-Wallet,Kalimantan,50.14
29256,2508,2024-11-06,Books,400.64,4,Credit Card,Sumatra,1602.56
29257,1012,2024-03-02,Books,146.33,1,Bank Transfer,Java,146.33
29258,3981,2024-06-30,Electronics,76.13,3,E-Wallet,Sulawesi,228.39
29259,2176,2024-04-16,Clothing,62.09,1,Credit Card,Sumatra,62.09
29260,1238,2024-05-21,Sports,58.03,3,Credit Card,Sumatra,174.09
29261,4261,2024-11-25,Home,61.41,4,Bank Transfer,Sulawesi,245.64
29262,1662,2024-04-03,Books,260.39,2,Credit Card,Kalimantan,520.78
29263,2109,2024-01-24,Clothing,382.97,1,Bank Transfer,Kalimantan,382.97
29264,4092,2024-09-27,Electronics,446.89,1,E-Wallet,Java,446.89
29265,1693,2024-05-23,Electronics,344.61,3,Credit Card,Sulawesi,1033.83
29266,4390,2024-01-08,Home,52.35,2,E-Wallet,Sumatra,104.7
29267,2181,2024-08-08,Sports,473.81,1,Credit Card,Bali,473.81
29268,4018,2024-11-07,Sports,7.84,1,Credit Card,Bali,7.84
29269,4011,2024-07-19,Books,377.4,2,Bank Transfer,Sulawesi,754.8
29270,2504,2024-03-10,Electronics,491.26,1,Bank Transfer,Sulawesi,491.26
29271,2902,2024-09-19,Sports,447.7,1,Credit Card,Sulawesi,447.7
29272,1075,2024-04-06,Sports,359.47,2,Credit Card,Bali,718.94
29273,1328,2024-01-04,Sports,264.82,2,E-Wallet,Bali,529.64
29274,2439,2024-04-24,Clothing,499.77,4,Bank Transfer,Java,1999.08
29275,4274,2024-04-05,Home,314.48,4,Bank Transfer,Kalimantan,1257.92
29276,2252,2024-09-24,Home,416.15,2,Bank Transfer,Kalimantan,832.3
29277,3199,2024-08-23,Home,94.9,4,Bank Transfer,Java,379.6
29278,4846,2024-05-20,Clothing,321.76,1,Credit Card,Sumatra,321.76
29279,1071,2024-01-28,Home,11.61,4,E-Wallet,Java,46.44
29280,1224,2024-10-02,Sports,405.09,4,Credit Card,Bali,1620.36
29281,3520,2024-12-15,Electronics,209.31,3,E-Wallet,Bali,627.9300000000001
29282,4968,2024-07-30,Clothing,132.68,1,Credit Card,Java,132.68
29283,4714,2024-12-01,Clothing,133.15,1,Bank Transfer,Bali,133.15
29284,3407,2024-02-24,Sports,490.0,4,Credit Card,Sumatra,1960.0
29285,3587,2024-04-03,Home,433.72,4,Credit Card,Bali,1734.88
29286,1810,2024-03-31,Clothing,395.41,3,Bank Transfer,Sumatra,1186.23
29287,3656,2024-02-25,Home,255.11,4,Credit Card,Kalimantan,1020.44
29288,4117,2024-05-12,Clothing,202.55,2,E-Wallet,Java,405.1
29289,3048,2024-02-26,Electronics,297.52,2,E-Wallet,Bali,595.04
29290,1677,2024-02-16,Electronics,274.93,4,Bank Transfer,Kalimantan,1099.72
29291,4316,2024-09-17,Electronics,444.03,1,Credit Card,Sumatra,444.03
29292,4290,2024-08-08,Home,486.68,2,Credit Card,Sulawesi,973.36
29293,4685,2024-05-08,Books,465.86,4,Bank Transfer,Bali,1863.44
29294,1290,2024-08-10,Clothing,385.18,4,E-Wallet,Kalimantan,1540.72
29295,2481,2024-09-05,Books,205.69,4,Credit Card,Bali,822.76
29296,3251,2024-12-21,Home,381.87,4,E-Wallet,Sumatra,1527.48
29297,2225,2024-02-26,Electronics,391.04,4,Credit Card,Sulawesi,1564.16
29298,1565,2024-08-31,Electronics,89.14,4,E-Wallet,Bali,356.56
29299,3529,2024-07-07,Sports,410.4,1,Bank Transfer,Bali,410.4
29300,2815,2024-11-21,Home,456.53,2,Bank Transfer,Sumatra,913.06
29301,1510,2024-06-17,Electronics,376.9,1,Bank Transfer,Sulawesi,376.9
29302,1923,2024-09-06,Clothing,342.07,3,Credit Card,Sulawesi,1026.21
29303,3325,2024-12-18,Books,112.7,3,Credit Card,Bali,338.1
29304,4052,2024-02-20,Electronics,320.68,4,Credit Card,Java,1282.72
29305,1015,2024-10-28,Sports,317.31,2,Bank Transfer,Sulawesi,634.62
29306,4596,2024-02-07,Electronics,190.68,4,E-Wallet,Bali,762.72
29307,3403,2024-02-10,Clothing,60.86,3,Credit Card,Java,182.57999999999998
29308,1355,2024-10-23,Clothing,219.81,4,E-Wallet,Kalimantan,879.24
29309,1829,2024-08-27,Clothing,460.77,2,Credit Card,Bali,921.54
29310,3646,2024-07-29,Clothing,391.74,1,E-Wallet,Bali,391.74
29311,2101,2024-01-24,Clothing,180.35,2,E-Wallet,Java,360.7
29312,3975,2024-06-18,Sports,102.04,1,E-Wallet,Java,102.04
29313,2090,2024-11-22,Clothing,232.99,1,Credit Card,Kalimantan,232.99
29314,3906,2024-01-14,Home,380.23,4,Credit Card,Sumatra,1520.92
29315,2746,2024-06-11,Sports,344.19,3,E-Wallet,Kalimantan,1032.57
29316,1213,2024-11-19,Sports,442.13,1,E-Wallet,Sumatra,442.13
29317,2720,2024-08-07,Electronics,159.2,1,E-Wallet,Kalimantan,159.2
29318,1448,2024-12-18,Home,249.75,2,E-Wallet,Sumatra,499.5
29319,4012,2024-06-25,Home,132.35,1,Credit Card,Sumatra,132.35
29320,4504,2024-05-26,Clothing,387.81,2,E-Wallet,Sulawesi,775.62
29321,2568,2024-07-14,Clothing,212.93,1,Credit Card,Sulawesi,212.93
29322,4186,2024-09-10,Clothing,217.01,1,Credit Card,Java,217.01
29323,3834,2024-08-28,Home,408.29,3,Credit Card,Kalimantan,1224.8700000000001
29324,4491,2024-10-05,Sports,366.29,3,Credit Card,Sulawesi,1098.8700000000001
29325,3546,2024-02-17,Books,238.54,2,Credit Card,Sulawesi,477.08
29326,1709,2024-08-11,Sports,191.41,1,E-Wallet,Bali,191.41
29327,1379,2024-07-26,Clothing,345.75,1,Credit Card,Kalimantan,345.75
29328,4214,2024-10-07,Books,471.49,1,Credit Card,Sumatra,471.49
29329,3787,2024-09-29,Home,215.18,3,Bank Transfer,Sulawesi,645.54
29330,3679,2024-05-05,Clothing,24.28,4,Bank Transfer,Java,97.12
29331,2888,2024-04-12,Books,440.01,1,E-Wallet,Bali,440.01
29332,2047,2024-12-04,Electronics,87.37,1,Bank Transfer,Sulawesi,87.37
29333,1538,2024-11-10,Electronics,451.24,1,Bank Transfer,Bali,451.24
29334,3992,2024-02-25,Sports,415.62,4,Bank Transfer,Java,1662.48
29335,4146,2024-09-11,Books,331.54,4,E-Wallet,Sumatra,1326.16
29336,1752,2024-09-22,Electronics,423.73,2,E-Wallet,Sumatra,847.46
29337,1534,2024-03-22,Sports,133.59,3,Bank Transfer,Bali,400.77
29338,1672,2024-04-23,Clothing,428.64,1,Bank Transfer,Sumatra,428.64
29339,2064,2024-01-25,Sports,283.01,1,Credit Card,Sulawesi,283.01
29340,4821,2024-06-07,Electronics,92.69,4,E-Wallet,Sumatra,370.76
29341,4822,2024-02-04,Books,131.01,1,Bank Transfer,Sumatra,131.01
29342,1567,2024-09-10,Books,395.98,4,Bank Transfer,Bali,1583.92
29343,2436,2024-10-02,Clothing,422.15,3,E-Wallet,Sumatra,1266.4499999999998
29344,1414,2024-02-18,Books,438.01,4,E-Wallet,Java,1752.04
29345,1448,2024-06-09,Books,96.27,2,Bank Transfer,Bali,192.54
29346,1609,2024-02-05,Clothing,451.5,1,Credit Card,Sumatra,451.5
29347,3705,2024-03-17,Books,249.44,1,Bank Transfer,Java,249.44
29348,3001,2024-04-24,Books,496.64,4,Credit Card,Java,1986.56
29349,2797,2024-12-07,Electronics,240.85,2,Bank Transfer,Kalimantan,481.7
29350,3483,2024-07-14,Electronics,129.81,1,Credit Card,Sumatra,129.81
29351,4623,2024-05-22,Clothing,34.59,2,Credit Card,Sulawesi,69.18
29352,1704,2024-10-17,Clothing,334.16,3,E-Wallet,Bali,1002.48
29353,3286,2024-04-09,Electronics,7.47,2,Credit Card,Sulawesi,14.94
29354,2065,2024-11-14,Electronics,418.82,4,E-Wallet,Sulawesi,1675.28
29355,1733,2024-02-19,Books,158.83,1,E-Wallet,Bali,158.83
29356,4779,2024-03-06,Sports,334.6,4,E-Wallet,Kalimantan,1338.4
29357,1799,2024-06-06,Books,252.36,2,Credit Card,Sulawesi,504.72
29358,3057,2024-12-26,Books,330.33,3,E-Wallet,Sulawesi,990.99
29359,3794,2024-07-04,Clothing,31.32,4,Credit Card,Sumatra,125.28
29360,2860,2024-08-16,Home,102.4,2,Credit Card,Sulawesi,204.8
29361,4336,2024-08-24,Electronics,447.17,3,Bank Transfer,Kalimantan,1341.51
29362,4652,2024-06-19,Home,211.68,4,Bank Transfer,Java,846.72
29363,4516,2024-03-13,Electronics,284.85,3,Bank Transfer,Kalimantan,854.5500000000001
29364,3186,2024-06-01,Electronics,231.25,4,E-Wallet,Java,925.0
29365,2890,2024-11-07,Electronics,455.85,1,Credit Card,Sumatra,455.85
29366,1730,2024-02-02,Home,103.74,1,E-Wallet,Java,103.74
29367,1195,2024-05-08,Books,420.26,3,E-Wallet,Bali,1260.78
29368,2097,2024-12-07,Electronics,34.74,2,Bank Transfer,Bali,69.48
29369,2638,2024-02-10,Home,429.37,1,E-Wallet,Sulawesi,429.37
29370,4296,2024-11-27,Home,451.95,3,E-Wallet,Sumatra,1355.85
29371,2658,2024-12-31,Clothing,395.96,2,E-Wallet,Sumatra,791.92
29372,2125,2024-09-28,Books,142.18,3,Bank Transfer,Sulawesi,426.54
29373,1263,2024-06-14,Electronics,61.49,4,Bank Transfer,Sulawesi,245.96
29374,3992,2024-01-07,Electronics,252.92,4,Bank Transfer,Sumatra,1011.68
29375,1919,2024-04-15,Clothing,334.58,2,E-Wallet,Kalimantan,669.16
29376,1160,2024-01-13,Home,410.5,2,Bank Transfer,Sumatra,821.0
29377,2256,2024-01-27,Clothing,255.43,3,Bank Transfer,Kalimantan,766.29
29378,3538,2024-09-09,Electronics,275.59,1,E-Wallet,Java,275.59
29379,2810,2024-05-28,Sports,468.35,1,Bank Transfer,Java,468.35
29380,1769,2024-04-12,Electronics,28.65,4,Credit Card,Sumatra,114.6
29381,1310,2024-01-26,Clothing,162.88,4,Credit Card,Sumatra,651.52
29382,4722,2024-11-08,Books,221.89,4,E-Wallet,Kalimantan,887.56
29383,1226,2024-08-09,Home,321.56,4,E-Wallet,Java,1286.24
29384,1272,2024-01-19,Clothing,52.05,3,Bank Transfer,Kalimantan,156.14999999999998
29385,3985,2024-09-14,Clothing,438.05,4,Credit Card,Kalimantan,1752.2
29386,1316,2024-06-20,Home,161.62,4,Bank Transfer,Sumatra,646.48
29387,2922,2024-10-11,Sports,96.61,1,Bank Transfer,Kalimantan,96.61
29388,4157,2024-02-05,Sports,297.8,1,E-Wallet,Bali,297.8
29389,3338,2024-08-13,Home,74.57,3,Bank Transfer,Sumatra,223.70999999999998
29390,2492,2024-03-25,Sports,168.38,4,Credit Card,Kalimantan,673.52
29391,3776,2024-12-26,Electronics,431.62,4,Bank Transfer,Bali,1726.48
29392,2894,2024-11-23,Electronics,395.73,1,Credit Card,Java,395.73
29393,2601,2024-08-20,Sports,144.12,2,E-Wallet,Sulawesi,288.24
29394,2792,2024-05-20,Clothing,212.76,1,Bank Transfer,Sulawesi,212.76
29395,4718,2024-04-14,Books,256.3,2,Credit Card,Bali,512.6
29396,4475,2024-03-02,Home,285.67,3,Credit Card,Kalimantan,857.01
29397,2450,2024-12-19,Clothing,153.7,2,Bank Transfer,Bali,307.4
29398,3422,2024-02-27,Sports,269.38,2,Credit Card,Sulawesi,538.76
29399,2925,2024-11-26,Sports,387.76,3,Bank Transfer,Sulawesi,1163.28
29400,1566,2024-01-05,Sports,344.56,3,E-Wallet,Sulawesi,1033.68
29401,3915,2024-02-18,Home,475.72,1,Bank Transfer,Sulawesi,475.72
29402,3802,2024-08-28,Home,123.13,4,Credit Card,Java,492.52
29403,1251,2024-05-08,Books,340.73,1,Bank Transfer,Bali,340.73
29404,2556,2024-09-12,Books,475.1,2,Credit Card,Kalimantan,950.2
29405,3354,2024-01-12,Clothing,52.57,1,Bank Transfer,Java,52.57
29406,4501,2024-06-30,Sports,283.15,3,Bank Transfer,Sumatra,849.4499999999999
29407,1674,2024-09-01,Books,492.27,3,E-Wallet,Sumatra,1476.81
29408,3915,2024-12-10,Home,35.41,4,E-Wallet,Kalimantan,141.64
29409,3311,2024-04-12,Home,184.66,1,Credit Card,Sulawesi,184.66
29410,3115,2024-06-04,Home,47.07,3,Credit Card,Sumatra,141.21
29411,4178,2024-10-05,Electronics,294.97,2,E-Wallet,Sumatra,589.94
29412,4471,2024-07-04,Electronics,427.1,1,E-Wallet,Sulawesi,427.1
29413,2602,2024-10-27,Sports,124.76,4,Credit Card,Bali,499.04
29414,4270,2024-04-09,Home,106.1,4,E-Wallet,Bali,424.4
29415,4263,2024-04-14,Electronics,267.39,4,Bank Transfer,Bali,1069.56
29416,1513,2024-04-15,Clothing,180.91,1,Bank Transfer,Sulawesi,180.91
29417,3816,2024-12-16,Clothing,413.92,1,Credit Card,Java,413.92
29418,1441,2024-05-24,Books,71.31,1,Credit Card,Bali,71.31
29419,1000,2024-07-30,Home,457.66,4,Credit Card,Sulawesi,1830.64
29420,3405,2024-12-02,Home,406.32,1,Credit Card,Bali,406.32
29421,2138,2024-11-24,Electronics,12.48,1,Bank Transfer,Bali,12.48
29422,1902,2024-11-16,Sports,142.83,1,Credit Card,Bali,142.83
29423,2623,2024-02-29,Books,457.23,1,E-Wallet,Kalimantan,457.23
29424,2220,2024-04-05,Sports,428.33,3,Bank Transfer,Kalimantan,1284.99
29425,4675,2024-01-11,Clothing,249.04,3,E-Wallet,Sumatra,747.12
29426,3321,2024-02-01,Sports,275.93,1,Credit Card,Java,275.93
29427,1855,2024-06-14,Electronics,45.0,4,Bank Transfer,Sumatra,180.0
29428,2017,2024-08-28,Electronics,400.91,4,E-Wallet,Kalimantan,1603.64
29429,2183,2024-05-29,Clothing,42.79,1,Bank Transfer,Sumatra,42.79
29430,3220,2024-02-15,Electronics,323.73,4,E-Wallet,Kalimantan,1294.92
29431,4616,2024-12-24,Clothing,61.38,2,Bank Transfer,Kalimantan,122.76
29432,4529,2024-07-22,Home,219.67,4,Credit Card,Bali,878.68
29433,1584,2024-05-07,Clothing,183.23,3,Bank Transfer,Sumatra,549.6899999999999
29434,4504,2024-10-29,Books,210.33,4,E-Wallet,Java,841.32
29435,3976,2024-03-01,Electronics,290.83,3,Bank Transfer,Bali,872.49
29436,3528,2024-04-10,Books,74.49,3,Credit Card,Bali,223.46999999999997
29437,1454,2024-09-02,Clothing,115.41,3,Credit Card,Kalimantan,346.23
29438,1195,2024-11-02,Home,57.21,2,Credit Card,Sulawesi,114.42
29439,3843,2024-06-05,Electronics,328.22,3,E-Wallet,Kalimantan,984.6600000000001
29440,1598,2024-10-17,Home,31.22,4,Bank Transfer,Java,124.88
29441,2332,2024-02-26,Books,330.91,1,E-Wallet,Sulawesi,330.91
29442,2759,2024-03-31,Sports,486.63,4,Bank Transfer,Sulawesi,1946.52
29443,1555,2024-05-09,Electronics,445.16,3,E-Wallet,Sulawesi,1335.48
29444,3895,2024-02-08,Clothing,166.48,2,E-Wallet,Java,332.96
29445,2517,2024-12-21,Clothing,111.3,3,E-Wallet,Bali,333.9
29446,1438,2024-11-21,Electronics,480.36,2,E-Wallet,Sulawesi,960.72
29447,3697,2024-01-21,Books,224.69,3,Credit Card,Bali,674.0699999999999
29448,4853,2024-04-12,Clothing,179.44,3,E-Wallet,Java,538.3199999999999
29449,1358,2024-06-26,Clothing,67.4,2,Bank Transfer,Bali,134.8
29450,4107,2024-03-08,Clothing,87.45,4,Credit Card,Sulawesi,349.8
29451,2057,2024-11-16,Electronics,372.15,1,Bank Transfer,Sulawesi,372.15
29452,2111,2024-06-23,Books,104.69,4,Credit Card,Java,418.76
29453,3705,2024-05-03,Electronics,93.61,1,Bank Transfer,Kalimantan,93.61
29454,3063,2024-01-10,Clothing,164.51,4,Bank Transfer,Kalimantan,658.04
29455,3792,2024-12-21,Sports,457.1,2,E-Wallet,Sumatra,914.2
29456,1420,2024-11-29,Clothing,296.74,2,Credit Card,Sulawesi,593.48
29457,1552,2024-09-23,Clothing,388.64,1,E-Wallet,Bali,388.64
29458,3814,2024-10-21,Home,360.86,3,Credit Card,Java,1082.58
29459,3840,2024-12-15,Books,475.19,2,Credit Card,Java,950.38
29460,2149,2024-09-11,Sports,346.75,3,Credit Card,Sulawesi,1040.25
29461,2031,2024-09-22,Books,66.99,1,Credit Card,Sulawesi,66.99
29462,4543,2024-10-25,Home,105.04,2,Bank Transfer,Java,210.08
29463,2491,2024-02-25,Clothing,352.91,3,E-Wallet,Sumatra,1058.73
29464,1879,2024-06-25,Clothing,111.43,4,E-Wallet,Sumatra,445.72
29465,2885,2024-02-27,Sports,414.2,1,E-Wallet,Kalimantan,414.2
29466,1851,2024-04-15,Clothing,440.43,2,Credit Card,Sumatra,880.86
29467,1509,2024-12-01,Clothing,210.12,2,E-Wallet,Kalimantan,420.24
29468,4473,2024-07-23,Books,194.25,1,Bank Transfer,Kalimantan,194.25
29469,2859,2024-03-11,Electronics,64.79,1,Bank Transfer,Sulawesi,64.79
29470,4247,2024-11-12,Home,469.22,2,Credit Card,Bali,938.44
29471,2763,2024-06-27,Sports,246.11,1,E-Wallet,Sumatra,246.11
29472,1965,2024-03-15,Sports,355.49,4,Bank Transfer,Bali,1421.96
29473,2858,2024-10-30,Clothing,83.05,2,Bank Transfer,Sulawesi,166.1
29474,1913,2024-02-09,Home,272.08,1,Credit Card,Java,272.08
29475,2390,2024-09-13,Electronics,389.7,1,Bank Transfer,Sulawesi,389.7
29476,2511,2024-07-17,Home,300.96,2,Bank Transfer,Java,601.92
29477,3065,2024-02-13,Home,193.03,3,E-Wallet,Sumatra,579.09
29478,3103,2024-12-25,Books,309.39,2,Credit Card,Sulawesi,618.78
29479,3966,2024-06-20,Electronics,497.8,4,Credit Card,Java,1991.2
29480,2058,2024-12-05,Sports,342.92,1,Bank Transfer,Bali,342.92
29481,3949,2024-06-20,Sports,254.05,4,Bank Transfer,Java,1016.2
29482,3677,2024-04-20,Home,428.41,1,Credit Card,Bali,428.41
29483,1793,2024-12-12,Clothing,238.07,2,E-Wallet,Java,476.14
29484,4837,2024-04-20,Clothing,228.83,3,Bank Transfer,Sulawesi,686.49
29485,4796,2024-09-09,Sports,280.96,4,Credit Card,Sulawesi,1123.84
29486,2596,2024-01-14,Books,163.58,2,Credit Card,Sulawesi,327.16
29487,4671,2024-11-14,Clothing,40.37,3,Bank Transfer,Java,121.10999999999999
29488,2806,2024-08-12,Books,191.65,2,E-Wallet,Sulawesi,383.3
29489,1346,2024-06-09,Home,366.53,4,Bank Transfer,Kalimantan,1466.12
29490,2055,2024-05-03,Books,246.34,4,E-Wallet,Kalimantan,985.36
29491,1907,2024-02-29,Electronics,428.06,4,E-Wallet,Java,1712.24
29492,2023,2024-07-12,Sports,95.18,2,Credit Card,Kalimantan,190.36
29493,4204,2024-06-14,Sports,114.92,1,Credit Card,Kalimantan,114.92
29494,1575,2024-07-04,Sports,323.93,4,E-Wallet,Sulawesi,1295.72
29495,1198,2024-11-08,Sports,410.14,1,E-Wallet,Bali,410.14
29496,4327,2024-11-01,Clothing,349.28,3,Bank Transfer,Sumatra,1047.84
29497,2365,2024-01-03,Home,224.78,2,E-Wallet,Sumatra,449.56
29498,4738,2024-09-28,Clothing,442.21,2,Bank Transfer,Kalimantan,884.42
29499,2998,2024-03-19,Clothing,339.37,1,Credit Card,Bali,339.37
29500,2254,2024-12-31,Clothing,418.24,2,Credit Card,Sumatra,836.48
29501,3348,2024-03-11,Clothing,452.41,3,Bank Transfer,Sulawesi,1357.23
29502,2016,2024-06-17,Home,267.32,4,Credit Card,Kalimantan,1069.28
29503,4618,2024-06-07,Home,296.23,2,E-Wallet,Sulawesi,592.46
29504,1025,2024-03-20,Electronics,335.11,2,Bank Transfer,Sumatra,670.22
29505,2558,2024-11-13,Home,486.29,3,Bank Transfer,Java,1458.8700000000001
29506,4724,2024-12-20,Clothing,403.97,2,Credit Card,Bali,807.94
29507,4545,2024-12-18,Electronics,22.29,3,Bank Transfer,Sulawesi,66.87
29508,4458,2024-03-01,Sports,217.45,3,Bank Transfer,Sulawesi,652.3499999999999
29509,4356,2024-07-09,Clothing,435.01,2,E-Wallet,Sulawesi,870.02
29510,3497,2024-05-09,Home,23.01,1,Credit Card,Sumatra,23.01
29511,3367,2024-08-23,Electronics,316.96,4,E-Wallet,Java,1267.84
29512,3203,2024-12-25,Home,472.78,2,Credit Card,Sumatra,945.56
29513,1470,2024-02-21,Electronics,159.39,3,E-Wallet,Kalimantan,478.16999999999996
29514,3467,2024-07-08,Electronics,362.47,3,Credit Card,Bali,1087.41
29515,4184,2024-03-30,Clothing,159.2,3,E-Wallet,Java,477.59999999999997
29516,4973,2024-09-15,Sports,321.82,3,E-Wallet,Sulawesi,965.46
29517,1650,2024-03-28,Electronics,468.56,4,Bank Transfer,Kalimantan,1874.24
29518,4493,2024-06-20,Electronics,187.63,4,E-Wallet,Kalimantan,750.52
29519,1885,2024-01-29,Electronics,480.28,3,E-Wallet,Sulawesi,1440.84
29520,1929,2024-12-13,Clothing,194.19,3,Bank Transfer,Sumatra,582.5699999999999
29521,2744,2024-10-28,Clothing,198.97,1,Bank Transfer,Java,198.97
29522,3882,2024-10-11,Clothing,383.28,3,Credit Card,Kalimantan,1149.84
29523,1875,2024-08-05,Books,183.61,3,Credit Card,Sulawesi,550.83
29524,1941,2024-01-29,Electronics,167.29,3,E-Wallet,Bali,501.87
29525,4041,2024-09-16,Clothing,96.87,1,E-Wallet,Sulawesi,96.87
29526,4669,2024-11-13,Books,49.04,1,Bank Transfer,Java,49.04
